Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.646609255155273	Attributive	NoPrime	-0.653781568790413	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.629521829509907	Attributive	Prime	0.479520020416821	HumanPropensity	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	University	ENGLISH	-0.223652411932838	Attributive	NoPrime	0.0671387771492276	PhysicalProperty	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	0.109584115467313	Attributive	Prime	-0.545358492774564	Value	NonEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
different	PAKEHA	Woman	20-29	University	ENGLISH	-0.266375508519897	Attributive	Prime	1.44098834995009	Other	NonEmotional	very
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	0.109584115467313	Predicative	NoPrime	0.574163793327591	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.42445005939729	Predicative	NoPrime	-0.296190506712821	Value	NegativeEmotional	other
bad	PAKEHA	Woman	20-29	University	ENGLISH	-0.116849202938834	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.59534244574553	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.625129862546947	Predicative	NoPrime	0.745210845228193	Speed	NonEmotional	other
funny	PAKEHA	Man	50-59	University	ENGLISH	-0.589794698002843	Attributive	NoPrime	0.761169340129252	HumanPropensity	NonEmotional	other
funny	MAORI	Woman	20-29	University	ENGLISH	-0.159567767052248	Attributive	NoPrime	0.0491241577602331	HumanPropensity	NonEmotional	other
good	OTHER	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
different	OTHER	Woman	20-29	University	ENGLISH	-0.266375508519897	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
good	MAORI	Man	30-39	NoUniversity	OTHER	2.05955852486416	Predicative	NoPrime	-0.166371905250451	Value	PositiveEmotional	other
good	MAORI	Man	30-39	NoUniversity	OTHER	2.05955852486416	Predicative	Prime	-1.22709041023302	Value	PositiveEmotional	other
good	MAORI	Man	30-39	NoUniversity	OTHER	2.05955852486416	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.599616568393694	Predicative	NoPrime	0.13997504524237	HumanPropensity	NonEmotional	other
good	OTHER	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.192610452167172	Value	PositiveEmotional	other
hard	MAORI	Man	30-39	NoUniversity	OTHER	-0.341927311724831	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
hard	MAORI	Man	30-39	NoUniversity	OTHER	-0.341927311724831	Predicative	Prime	-0.791430146988682	PhysicalProperty	NonEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.48853470427788	Attributive	NoPrime	0.047079829748403	HumanPropensity	NegativeEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.48853470427788	Attributive	NoPrime	0.414578375892808	HumanPropensity	NegativeEmotional	other
good	MAORI	Man	30-39	NoUniversity	OTHER	2.05955852486416	Attributive	NoPrime	0.446017834647105	Value	PositiveEmotional	other
funny	MAORI	Woman	20-29	University	ENGLISH	-0.159567767052248	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.501352539748727	Predicative	NoPrime	-0.804024123402206	Age	PositiveEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.317646850403286	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	MAORI	Man	30-39	NoUniversity	OTHER	-0.261580151402445	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.279193343990745	Attributive	NoPrime	1.30802291181306	Dimension	NonEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.55261934915847	Attributive	NoPrime	-0.302551900252184	PhysicalProperty	PositiveEmotional	other
bad	PAKEHA	Man	40-49	University	ENGLISH	-0.401955392692264	Predicative	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Man	40-49	University	ENGLISH	-0.640068895684115	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.517683042295213	Predicative	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.598997244891486	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	University	OTHER	2.45080164998564	Attributive	Prime	0.633575439524579	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Predicative	Prime	-0.506470066753257	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	0.114418729762957	Value	PositiveEmotional	other
funny	PAKEHA	Woman	20-29	University	ENGLISH	-0.159567767052248	Attributive	NoPrime	0.4971240490419	HumanPropensity	NonEmotional	other
funny	OTHER	Woman	20-29	University	OTHER	-0.159567767052248	Attributive	NoPrime	0.4971240490419	HumanPropensity	NonEmotional	other
other	OTHER	Woman	20-29	University	OTHER	-0.548349758983951	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	OTHER	Woman	20-29	University	OTHER	-0.548349758983951	Attributive	Prime	-0.530458552550872	HumanPropensity	NegativeEmotional	other
other	OTHER	Woman	20-29	University	OTHER	-0.646609255155273	Predicative	NoPrime	0.854580336717491	HumanPropensity	NonEmotional	very
other	OTHER	Woman	20-29	University	OTHER	-0.646609255155273	Attributive	Prime	-0.0680644619590852	HumanPropensity	NonEmotional	very
other	OTHER	Woman	20-29	University	OTHER	-0.569711307277481	Predicative	NoPrime	0.440638732271132	Other	NonEmotional	other
good	OTHER	Woman	20-29	University	OTHER	2.45080164998564	Predicative	Prime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	University	OTHER	-0.548349758983951	Predicative	Prime	0.44214060230307	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.646505008261415	Attributive	NoPrime	0.491187177674105	Dimension	NonEmotional	other
good	PAKEHA	Man	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
nice	PAKEHA	Woman	50-59	University	ENGLISH	-0.0715289989526239	Predicative	NoPrime	-0.563013127511745	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	University	ENGLISH	-0.601570064535114	Predicative	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.625129862546947	Attributive	NoPrime	-0.849056375243376	Value	PositiveEmotional	other
good	PAKEHA	Man	50-59	University	ENGLISH	1.0945722232656	Attributive	NoPrime	1.21907242062054	Value	PositiveEmotional	very
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.665088150209956	Attributive	NoPrime	0.97875472015747	Other	NonEmotional	very
other	PAKEHA	Man	50-59	University	ENGLISH	-0.648685128085134	Predicative	NoPrime	0.0166542446278088	Value	NegativeEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.625129862546947	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.656900731916292	Value	PositiveEmotional	very
other	PAKEHA	Man	40-49	University	ENGLISH	-0.620760557952217	Attributive	Prime	1.44098834995009	Other	NonEmotional	very
other	PAKEHA	Man	40-49	University	ENGLISH	-0.633632783106816	Predicative	NoPrime	0.350202608221911	HumanPropensity	NonEmotional	very
good	PAKEHA	Man	40-49	University	ENGLISH	0.936610984229361	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.61670399403906	Predicative	NoPrime	-0.743162226041997	Other	NegativeEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.475721401280679	Predicative	NoPrime	-1.22709041023302	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.475721401280679	Attributive	Prime	0.623053154328539	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.61670399403906	Attributive	NoPrime	-0.525672231141682	Other	NegativeEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.591072855571011	Predicative	NoPrime	-1.07820969266385	Color	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	0.774338390374957	PhysicalProperty	NegativeEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.63360558826494	Predicative	NoPrime	-0.735715023652858	Value	NonEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.63360558826494	Predicative	NoPrime	-1.22709041023302	Value	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	0.793832098877946	Speed	NonEmotional	other
big	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.190756185993269	Attributive	NoPrime	-0.0662230453242328	Dimension	NonEmotional	very
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.0174498042809702	Value	PositiveEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Predicative	NoPrime	-0.66760930962851	Value	PositiveEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.438655299586803	Predicative	NoPrime	-0.516458381099254	Dimension	NonEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.565985613940481	Attributive	NoPrime	-0.538389919129494	Color	NonEmotional	other
good	OTHER	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	0.492400925324121	Value	PositiveEmotional	other
other	OTHER	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Attributive	NoPrime	-0.678221306011961	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.63806554233259	Predicative	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	-1.22709041023302	Other	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.59534244574553	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	0.397078431274419	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.578255020100164	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
bad	PAKEHA	Woman	20-29	University	ENGLISH	-0.116849202938834	Attributive	Prime	-0.715247886785163	Value	NegativeEmotional	other
different	PAKEHA	Woman	20-29	University	ENGLISH	-0.266375508519897	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.65942709062612	Predicative	NoPrime	1.44098834995009	Other	NegativeEmotional	other
big	PAKEHA	Woman	20-29	University	ENGLISH	0.190756185993269	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
bad	PAKEHA	Woman	16-19	University	ENGLISH	-0.0829825598560295	Predicative	NoPrime	-0.284830860651915	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.556326912600886	Attributive	NoPrime	0.664479436599914	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.614283653112104	Predicative	NoPrime	0.689685879556441	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.643264289604535	Predicative	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.65793590679659	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	very
hard	PAKEHA	Woman	40-49	University	ENGLISH	-0.500532162018804	Predicative	NoPrime	0.679664844254093	PhysicalProperty	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.620760557952217	Predicative	NoPrime	-1.22709041023302	Speed	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.607892865271264	Attributive	NoPrime	0.773332490454424	Value	NonEmotional	other
bad	PAKEHA	Woman	40-49	University	ENGLISH	-0.500532162018804	Attributive	NoPrime	0.590828722211949	Value	NegativeEmotional	other
different	PAKEHA	Woman	40-49	University	ENGLISH	-0.26443107732577	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	very
big	PAKEHA	Man	40-49	University	ENGLISH	-0.228198482999761	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.543536271971915	Attributive	NoPrime	-0.429041786220062	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.543536271971915	Predicative	NoPrime	0.628778093326401	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.543536271971915	Attributive	NoPrime	0.122788560134278	HumanPropensity	PositiveEmotional	other
nice	PAKEHA	Woman	40-49	University	ENGLISH	-0.286118963721811	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.486223142718427	Attributive	NoPrime	0.652309609014961	Age	PositiveEmotional	very
different	PAKEHA	Woman	40-49	University	ENGLISH	-0.26443107732577	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.646505008261415	Attributive	NoPrime	-1.22709041023302	Speed	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.615008848895461	Predicative	NoPrime	-0.580572517779671	Other	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.0497912553464772	Attributive	NoPrime	-0.57452105595171	Dimension	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.521997957206191	Attributive	NoPrime	0.640412403649367	Difficulty	NonEmotional	very
big	PAKEHA	Man	40-49	University	ENGLISH	-0.228198482999761	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	very
other	PAKEHA	Woman	50-59	University	ENGLISH	-0.576460160536354	Attributive	NoPrime	0.430060679898832	Other	NonEmotional	very
hard	PAKEHA	Woman	50-59	University	ENGLISH	-0.499834161077322	Predicative	NoPrime	-0.9974282224443	PhysicalProperty	NonEmotional	very
other	PAKEHA	Man	50-59	University	ENGLISH	-0.653086159995386	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	very
good	PAKEHA	Man	50-59	University	ENGLISH	0.553784662668483	Attributive	NoPrime	-0.0150101625546049	Value	PositiveEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.538147160806838	Attributive	NoPrime	-0.0686081781705643	Dimension	NegativeEmotional	very
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	NoPrime	0.149254655350691	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.27618378148981	Attributive	NoPrime	-0.275260459075375	Dimension	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.65292299094413	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.65292299094413	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.65292299094413	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.662586224757372	Predicative	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.438655299586803	Attributive	NoPrime	1.24759834763078	Dimension	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.614283653112104	Attributive	NoPrime	-0.328330817139698	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.623946886925345	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
different	OTHER	Woman	16-19	NoUniversity	OTHER	-0.334145054474674	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
funny	OTHER	Woman	20-29	NoUniversity	OTHER	-0.159567767052248	Predicative	NoPrime	0.147508336101271	HumanPropensity	NonEmotional	other
funny	OTHER	Woman	20-29	NoUniversity	OTHER	-0.159567767052248	Attributive	Prime	-1.05616606928854	HumanPropensity	NonEmotional	other
funny	OTHER	Woman	20-29	NoUniversity	OTHER	-0.159567767052248	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.65942709062612	Attributive	NoPrime	-0.208855644222542	Value	PositiveEmotional	other
different	OTHER	Woman	20-29	NoUniversity	OTHER	-0.266375508519897	Predicative	Prime	1.44098834995009	Other	NonEmotional	other
bad	OTHER	Woman	16-19	NoUniversity	OTHER	-0.0829825598560295	Attributive	NoPrime	0.604290617351152	Value	NegativeEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.53125780086494	Predicative	NoPrime	-1.22709041023302	Value	NonEmotional	other
other	OTHER	Woman	16-19	NoUniversity	OTHER	-0.459726301783996	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
funny	OTHER	Woman	20-29	NoUniversity	OTHER	-0.159567767052248	Attributive	NoPrime	1.60280276455613	HumanPropensity	NonEmotional	other
different	OTHER	Woman	16-19	NoUniversity	OTHER	-0.334145054474674	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	very
different	OTHER	Woman	20-29	NoUniversity	OTHER	-0.266375508519897	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
different	OTHER	Woman	16-19	NoUniversity	OTHER	-0.334145054474674	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.655157500451601	Predicative	NoPrime	-0.369942199911408	Other	NonEmotional	other
different	OTHER	Woman	16-19	NoUniversity	OTHER	-0.334145054474674	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
different	OTHER	Woman	16-19	NoUniversity	OTHER	-0.334145054474674	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	very
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	NoPrime	0.446023613793572	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.469385003123591	Predicative	NoPrime	0.327222258487227	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Attributive	Prime	-1.22709041023302	Other	PositiveEmotional	other
funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.159567767052248	Predicative	Prime	0.239234540989273	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.65292299094413	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.662586224757372	Predicative	NoPrime	1.44098834995009	Value	NonEmotional	other
other	OTHER	Man	20-29	University	ENGLISH	-0.60217288353003	Predicative	NoPrime	-0.827609976509982	PhysicalProperty	NegativeEmotional	other
